route_id,route_short_name,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,shape_code,trip_type,wheelchair_accessible
1846,28,55_WKD,55_561663,TO SHEBOYGAN AV: VIA FORDEM,1,154368,34101,F28!,,1
1846,28,55_WKD,55_561666,TO UW HOSPITAL,1,154275,34109,S28u,,1
1846,28,55_WKD,55_561664,TO SHEBOYGAN AV: VIA FORDEM,1,154403,34101,F28!,,1
1847,29,55_WKD,55_561676,SCHOOL RD: SHERMAN FLYER: LIMITED STOPS,0,154419,34111,29n, ,1
1847,29,55_WKD,55_561675,SCHOOL RD: SHERMAN FLYER: LIMITED STOPS,0,154418,34111,29n, ,1
1847,29,55_WKD,55_561677,BREESE TERRACE: UW CAMPUS: LIMITED STOPS,1,154420,34112,29w, ,1
1847,29,55_WKD,55_561678,BREESE TERRACE: UW CAMPUS: LIMITED STOPS,1,154186,34112,29w, ,1
1848,30,55_WKD,55_561711,E TOWNE: VIA NAKOOSA,0,154084,34113,30N,,1
1848,30,55_WKD,55_561679,E TOWNE,0,154083,34114,30S,,1
1848,30,55_WKD,55_561695,E TOWNE: VIA NAKOOSA,0,154182,34113,30N,,1
1848,30,55_WKD,55_561680,E TOWNE,0,154183,34114,30S,,1
1848,30,55_WKD,55_561696,E TOWNE: VIA NAKOOSA,0,154184,34113,30N,,1
1848,30,55_WKD,55_561681,E TOWNE,0,154187,34114,30S,,1
1848,30,55_WKD,55_561697,E TOWNE: VIA NAKOOSA,0,154084,34113,30N,,1
1848,30,55_WKD,55_561682,E TOWNE,0,154083,34114,30S,,1
1848,30,55_WKD,55_561698,E TOWNE: VIA NAKOOSA,0,154182,34113,30N,,1
1848,30,55_WKD,55_561683,E TOWNE,0,154183,34114,30S,,1
1848,30,55_WKD,55_561699,E TOWNE: VIA NAKOOSA,0,154184,34113,30N,,1
1848,30,55_WKD,55_561684,E TOWNE,0,154187,34114,30S,,1
1848,30,55_WKD,55_561700,E TOWNE: VIA NAKOOSA,0,154084,34113,30N,,1
1848,30,55_WKD,55_561685,E TOWNE,0,154083,34114,30S,,1
1848,30,55_WKD,55_561701,E TOWNE: VIA NAKOOSA,0,154182,34113,30N,,1
1848,30,55_WKD,55_561686,E TOWNE,0,154183,34114,30S,,1
1848,30,55_WKD,55_561702,E TOWNE: VIA NAKOOSA,0,154184,34113,30N,,1
1848,30,55_WKD,55_561687,E TOWNE,0,154187,34114,30S,,1
1848,30,55_WKD,55_561703,E TOWNE: VIA NAKOOSA,0,154084,34113,30N,,1
1848,30,55_WKD,55_561688,E TOWNE,0,154083,34114,30S,,1
1848,30,55_WKD,55_561704,E TOWNE: VIA NAKOOSA,0,154182,34113,30N,,1
1848,30,55_WKD,55_561689,E TOWNE,0,154183,34114,30S,,1
1848,30,55_WKD,55_561705,E TOWNE: VIA NAKOOSA,0,154184,34113,30N,,1
1848,30,55_WKD,55_561690,E TOWNE,0,154187,34114,30S,,1
1848,30,55_WKD,55_561706,E TOWNE: VIA NAKOOSA,0,154084,34113,30N,,1
1848,30,55_WKD,55_561691,E TOWNE,0,154083,34114,30S,,1
1848,30,55_WKD,55_561707,E TOWNE: VIA NAKOOSA,0,154182,34113,30N,,1
1848,30,55_WKD,55_561692,E TOWNE,0,154183,34114,30S,,1
1848,30,55_WKD,55_561708,E TOWNE: VIA NAKOOSA,0,154184,34113,30N,,1
1848,30,55_WKD,55_561693,E TOWNE,0,154185,34114,30S,,1
1848,30,55_WKD,55_561709,E TOWNE: VIA NAKOOSA,0,154188,34113,30N,,1
1848,30,55_WKD,55_561694,E TOWNE,0,154084,34114,30S,,1
1848,30,55_WKD,55_561710,E TOWNE: VIA NAKOOSA,0,154083,34113,30N,,1
1848,30,55_WKD,55_561712,E TOWNE,0,154182,34114,30S,,1
1848,30,55_WKD,55_561746,EAST TFR PT,1,154184,34116,s30,,1
1848,30,55_WKD,55_561744,EAST TFR PT: VIA NAKOOSA,1,154187,34115,n30,,1
1848,30,55_WKD,55_561745,EAST TFR PT,1,154084,34116,s30,,1
1848,30,55_WKD,55_561713,EAST TFR PT: VIA NAKOOSA,1,154083,34115,n30,,1
1848,30,55_WKD,55_561714,EAST TFR PT,1,154182,34116,s30,,1
1848,30,55_WKD,55_561720,EAST TFR PT: VIA NAKOOSA,1,154183,34115,n30,,1
1848,30,55_WKD,55_561721,EAST TFR PT,1,154184,34116,s30,,1
1848,30,55_WKD,55_561722,EAST TFR PT: VIA NAKOOSA,1,154187,34115,n30,,1
1848,30,55_WKD,55_561723,EAST TFR PT,1,154084,34116,s30,,1
1848,30,55_WKD,55_561724,EAST TFR PT: VIA NAKOOSA,1,154083,34115,n30,,1
1848,30,55_WKD,55_561725,EAST TFR PT,1,154182,34116,s30,,1
1848,30,55_WKD,55_561726,EAST TFR PT: VIA NAKOOSA,1,154183,34115,n30,,1
1848,30,55_WKD,55_561727,EAST TFR PT,1,154184,34116,s30,,1
1848,30,55_WKD,55_561728,EAST TFR PT: VIA NAKOOSA,1,154187,34115,n30,,1
1848,30,55_WKD,55_561729,EAST TFR PT,1,154084,34116,s30,,1
1848,30,55_WKD,55_561730,EAST TFR PT: VIA NAKOOSA,1,154083,34115,n30,,1
1848,30,55_WKD,55_561731,EAST TFR PT,1,154182,34116,s30,,1
1848,30,55_WKD,55_561732,EAST TFR PT: VIA NAKOOSA,1,154183,34115,n30,,1
1848,30,55_WKD,55_561733,EAST TFR PT,1,154184,34116,s30,,1
1848,30,55_WKD,55_561734,EAST TFR PT: VIA NAKOOSA,1,154187,34115,n30,,1
1848,30,55_WKD,55_561735,EAST TFR PT,1,154084,34116,s30,,1
1848,30,55_WKD,55_561736,EAST TFR PT: VIA NAKOOSA,1,154083,34115,n30,,1
1848,30,55_WKD,55_561737,EAST TFR PT,1,154182,34116,s30,,1
1848,30,55_WKD,55_561738,EAST TFR PT: VIA NAKOOSA,1,154183,34115,n30,,1
1848,30,55_WKD,55_561739,EAST TFR PT,1,154184,34116,s30,,1
1848,30,55_WKD,55_561740,EAST TFR PT: VIA NAKOOSA,1,154187,34115,n30,,1
1848,30,55_WKD,55_561741,EAST TFR PT,1,154188,34116,s30,,1
1848,30,55_WKD,55_561742,EAST TFR PT: VIA NAKOOSA,1,154084,34115,n30,,1
1848,30,55_WKD,55_561743,EAST TFR PT,1,154083,34116,s30,,1
1848,30,55_WKD,55_561715,EAST TFR PT: VIA NAKOOSA,1,154182,34115,n30,,1
1848,30,55_WKD,55_561716,EAST TFR PT,1,154183,34116,s30,,1
1848,30,55_WKD,55_561717,EAST TFR PT: VIA NAKOOSA,1,154184,34115,n30,,1
1848,30,55_WKD,55_561718,EAST TFR PT,1,154185,34116,s30,,1
1848,30,55_WKD,55_561719,EAST TFR PT: VIA NAKOOSA,1,154188,34115,n30,,1
1848,30,55_WKD,55_561747,EAST TFR PT,1,154182,34116,s30,,1
1850,32,55_WKD,55_562143,EAST TFR PT: VIA THOMPSON: VIA ACEWOOD,0,154372,34117,32T, ,1
1850,32,55_WKD,55_562144,EAST TFR PT: VIA THOMPSON: VIA ACEWOOD,0,154371,34117,32T, ,1
1850,32,55_WKD,55_562140,EAST TFR PT: VIA THOMPSON: VIA ACEWOOD,0,154372,34117,32T, ,1
1850,32,55_WKD,55_562141,EAST TFR PT: VIA THOMPSON: VIA ACEWOOD,0,154371,34117,32T, ,1
1850,32,55_WKD,55_562142,EAST TFR PT: VIA THOMPSON: VIA ACEWOOD,0,154372,34117,32T, ,1
1850,32,55_WKD,55_562145,EAST TFR PT: VIA ACEWOOD: VIA THOMPSON,1,154371,34118,32A, ,1
1850,32,55_WKD,55_562146,EAST TFR PT: VIA ACEWOOD: VIA THOMPSON,1,154374,34118,32A, ,1
1850,32,55_WKD,55_562147,EAST TFR PT: VIA ACEWOOD: VIA THOMPSON,1,154372,34118,32A, ,1
1850,32,55_WKD,55_562148,EAST TFR PT: VIA ACEWOOD: VIA THOMPSON,1,154374,34118,32A,,1
1850,32,55_WKD,55_562149,EAST TFR PT: VIA ACEWOOD: VIA THOMPSON,1,154372,34118,32A,,1
1851,33,55_WKD,55_562252,EAST TFR PT,0,154315,34120,33i,,1
1851,33,55_WKD,55_562253,EAST TFR PT,0,154259,34120,33i,,1
1851,33,55_WKD,55_562254,EAST TFR PT: VIA HIESTAND,0,154082,34119,33,,1
1851,33,55_WKD,55_562255,EAST TFR PT: VIA HIESTAND,0,154315,34119,33,,1
1851,33,55_WKD,55_562256,EAST TFR PT: VIA HIESTAND,0,154259,34119,33,,1
1851,33,55_WKD,55_562257,EAST TFR PT: VIA HIESTAND,0,154082,34119,33,,1
1851,33,55_WKD,55_562258,EAST TFR PT: VIA HIESTAND,0,154315,34119,33,,1
1851,33,55_WKD,55_562259,EAST TFR PT: VIA HIESTAND,0,154259,34119,33,,1
1851,33,55_WKD,55_562260,EAST TFR PT: VIA HIESTAND,0,154082,34119,33,,1
1851,33,55_WKD,55_562261,EAST TFR PT: VIA HIESTAND,0,154315,34119,33,,1
1851,33,55_WKD,55_562262,EAST TFR PT: VIA HIESTAND,0,154259,34119,33,,1
1851,33,55_WKD,55_562263,EAST TFR PT: VIA HIESTAND,0,154315,34119,33,,1
1851,33,55_WKD,55_562264,EAST TFR PT: VIA HIESTAND,0,154259,34119,33,,1
1852,34,55_WKD,55_562266,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562267,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562268,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562278,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562265,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562274,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562275,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562276,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562277,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562279,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562269,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562270,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562271,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562272,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
1852,34,55_WKD,55_562273,EAST TFR PT: VIA MATC,0,154421,34121,34,,1
3728,36,55_WKD,55_562280,E TOWNE-CITY VIEW,0,154084,34122,36,,1
3728,36,55_WKD,55_562281,E TOWNE-CITY VIEW,0,154083,34122,36,,1
3728,36,55_WKD,55_562282,E TOWNE-CITY VIEW,0,154182,34122,36,,1
3728,36,55_WKD,55_562283,E TOWNE-CITY VIEW,0,154183,34122,36,,1
3728,36,55_WKD,55_562305,E TOWNE-CITY VIEW,0,154184,34122,36,,1
3728,36,55_WKD,55_562284,E TOWNE-CITY VIEW,0,154187,34122,36,,1
3728,36,55_WKD,55_562285,E TOWNE-CITY VIEW,0,154083,34122,36,,1
3728,36,55_WKD,55_562286,E TOWNE-CITY VIEW,0,154183,34122,36,,1
3728,36,55_WKD,55_562287,E TOWNE-CITY VIEW,0,154187,34122,36,,1
3728,36,55_WKD,55_562288,E TOWNE-CITY VIEW,0,154083,34122,36,,1
3728,36,55_WKD,55_562289,E TOWNE-CITY VIEW,0,154183,34122,36,,1
3728,36,55_WKD,55_562290,E TOWNE-CITY VIEW,0,154187,34122,36,,1
3728,36,55_WKD,55_562291,E TOWNE-CITY VIEW,0,154083,34122,36,,1
3728,36,55_WKD,55_562292,E TOWNE-CITY VIEW,0,154182,34122,36,,1
3728,36,55_WKD,55_562293,E TOWNE-CITY VIEW,0,154183,34122,36,,1
3728,36,55_WKD,55_562294,E TOWNE-CITY VIEW,0,154184,34122,36,,1
3728,36,55_WKD,55_562295,E TOWNE-CITY VIEW,0,154187,34122,36,,1
3728,36,55_WKD,55_562296,E TOWNE-CITY VIEW,0,154272,34122,36,,1
3728,36,55_WKD,55_562297,E TOWNE-CITY VIEW,0,154273,34122,36,,1
3728,36,55_WKD,55_562298,E TOWNE-CITY VIEW,0,154274,34122,36,,1
3728,36,55_WKD,55_562299,E TOWNE-CITY VIEW,0,154264,34122,36,,1
3728,36,55_WKD,55_562300,E TOWNE-CITY VIEW,0,154266,34122,36,,1
3728,36,55_WKD,55_562301,E TOWNE-CITY VIEW,0,154267,34122,36,,1
3728,36,55_WKD,55_562302,E TOWNE-CITY VIEW,0,154272,34122,36,,1
3728,36,55_WKD,55_562303,E TOWNE-CITY VIEW,0,154273,34122,36,,1
3728,36,55_WKD,55_562304,E TOWNE-CITY VIEW,0,154274,34122,36,,1
1853,37,55_WKD,55_562409,PFLAUM RD,0,154079,34125,Q37p,,1
1853,37,55_WKD,55_562410,PFLAUM RD,0,154063,34132,U37p,,1
1853,37,55_WKD,55_562408,TO BUCKEYE RD,0,154422,34129,U37b,,1
1853,37,55_WKD,55_562418,PFLAUM RD,0,154369,34132,U37p,,1
1853,37,55_WKD,55_562423,TO INGERSOLL ST,0,154076,34130,U37g{,,1
1853,37,55_WKD,55_562417,TO INGERSOLL ST,0,154423,34130,U37g{,,1
1853,37,55_WKD,55_562419,TO INGERSOLL ST,0,154077,34130,U37g{,,1
1853,37,55_WKD,55_562420,TO INGERSOLL ST,0,154424,34130,U37g{,,1
1853,37,55_WKD,55_562422,TO INGERSOLL ST,0,154422,34130,U37g{,,1
1853,37,55_WKD,55_562421,TO INGERSOLL ST,0,154425,34130,U37g{,,1
1853,37,55_WKD,55_562429,SHEBOYGAN AV,1,154426,34134,g37s,,1
1853,37,55_WKD,55_562430,SHEBOYGAN AV,1,154428,34134,g37s,,1
1853,37,55_WKD,55_562431,SHEBOYGAN AV,1,154430,34134,g37s,,1
1853,37,55_WKD,55_562432,TO HIGHLAND AV,1,154429,34135,g37u,,1
1853,37,55_WKD,55_562424,TO HIGHLAND AV,1,154426,34137,p37u,,1
1853,37,55_WKD,55_562433,TO HIGHLAND AV,1,154431,34133,b37u,,1
1853,37,55_WKD,55_562426,TO HIGHLAND AV,1,154428,34137,p37u,,1
1853,37,55_WKD,55_562425,TO HIGHLAND AV,1,154427,34133,b37u,,1
1853,37,55_WKD,55_562427,TO HIGHLAND AV,1,154429,34133,b37u,,1
1853,37,55_WKD,55_562428,TO HIGHLAND AV,1,154430,34137,p37u,,1
1853,37,55_WKD,55_562434,TO HIGHLAND AV,1,154431,34133,b37u,,1
1853,37,55_WKD,55_562435,TO HIGHLAND AV,1,154432,34137,p37u,,1
1854,38,55_WKD,55_562436,UW CAMPUS-PFLAUM RD,0,154426,34140,S38p,,1
1854,38,55_WKD,55_562437,UW CAMPUS-PFLAUM RD,0,154428,34140,S38p,,1
1854,38,55_WKD,55_562442,UW CAMPUS-TO BUCKEYE RD: VIA JOHN NOLEN,0,154431,34141,W38b,,1
1854,38,55_WKD,55_562443,UW CAMPUS-TO BUCKEYE RD: VIA JOHN NOLEN,0,154427,34141,W38b,,1
1854,38,55_WKD,55_562438,UW CAMPUS-PFLAUM RD,0,154430,34140,S38p,,1
1854,38,55_WKD,55_562444,UW CAMPUS-TO BUCKEYE RD: VIA JOHN NOLEN,0,154429,34141,W38b,,1
1854,38,55_WKD,55_562439,UW CAMPUS-PFLAUM RD,0,154432,34142,W38p,,1
1854,38,55_WKD,55_562445,UW CAMPUS-TO BUCKEYE RD: VIA JOHN NOLEN,0,154431,34141,W38b,,1
1854,38,55_WKD,55_562440,UW CAMPUS-PFLAUM RD,0,154426,34142,W38p,,1
1854,38,55_WKD,55_562446,UW CAMPUS-TO BUCKEYE RD: VIA JOHN NOLEN,0,154427,34141,W38b,,1
1854,38,55_WKD,55_562441,UW CAMPUS-PFLAUM RD,0,154428,34142,W38p,,1
1854,38,55_WKD,55_562447,UW CAMPUS-TO BUCKEYE RD: VIA JOHN NOLEN,0,154429,34141,W38b,,1
1854,38,55_WKD,55_562448,UW CAMPUS-PFLAUM RD,0,154430,34142,W38p,,1
1854,38,55_WKD,55_562449,UW CAMPUS-TO BUCKEYE RD: VIA JOHN NOLEN,0,154431,34141,W38b,,1
1854,38,55_WKD,55_562450,UW CAMPUS-PFLAUM RD,0,154432,34142,W38p,,1
1854,38,55_WKD,55_562458,UW CAMPUS-TO UW HOSPITAL: VIA JOHN NOLEN,1,154059,34144,b38w,,1
1854,38,55_WKD,55_562451,UW CAMPUS-SHEBOYGAN AV,1,154322,34148,p38s,,1
1854,38,55_WKD,55_562459,UW CAMPUS-SHEBOYGAN AV,1,154183,34150,t38s,,1
1854,38,55_WKD,55_562460,UW CAMPUS-SHEBOYGAN AV: VIA JOHN NOLEN,1,154433,34143,b38s,,1
1854,38,55_WKD,55_562452,UW CAMPUS-TO UW HOSPITAL,1,154063,34149,p38w,,1
1854,38,55_WKD,55_562461,UW CAMPUS-TO UW HOSPITAL,1,154369,34149,p38w,,1
1854,38,55_WKD,55_562453,UW CAMPUS-TO UW HOSPITAL: VIA JOHN NOLEN,1,154422,34144,b38w,,1
1854,38,55_WKD,55_562454,UW CAMPUS-TO UW HOSPITAL: VIA JOHN NOLEN,1,154076,34144,b38w,,1
1854,38,55_WKD,55_562462,UW CAMPUS-TO UW HOSPITAL,1,154081,34149,p38w,,1
1854,38,55_WKD,55_562455,UW CAMPUS-TO UW HOSPITAL: VIA JOHN NOLEN,1,154077,34144,b38w,,1
1854,38,55_WKD,55_562463,UW CAMPUS-SHEBOYGAN AV,1,154079,34148,p38s,,1
1854,38,55_WKD,55_562468,UW CAMPUS-TO UW HOSPITAL,1,154434,34151,t38w,,1
1854,38,55_WKD,55_562464,UW CAMPUS-SHEBOYGAN AV,1,154063,34148,p38s,,1
1854,38,55_WKD,55_562456,UW CAMPUS-TO UW HOSPITAL: VIA JOHN NOLEN,1,154422,34144,b38w,,1
1854,38,55_WKD,55_562457,UW CAMPUS-TO UW HOSPITAL: VIA JOHN NOLEN,1,154076,34144,b38w,,1
1854,38,55_WKD,55_562465,UW CAMPUS-SHEBOYGAN AV,1,154369,34148,p38s,,1
1854,38,55_WKD,55_562466,UW CAMPUS-TO UW HOSPITAL: VIA JOHN NOLEN,1,154077,34144,b38w,,1
1854,38,55_WKD,55_562472,UW CAMPUS-TO UW HOSPITAL,1,154410,34147,j38w,,1
1854,38,55_WKD,55_562473,UW CAMPUS-TO UW HOSPITAL,1,154063,34147,j38w,,1
1855,39,55_WKD,55_562474,DEAN CLINIC-RICHMOND HILL: VIA DAIRY DR,0,154347,34152,39KM,,1
1855,39,55_WKD,55_562475,DEAN CLINIC-RICHMOND HILL: VIA DAIRY DR,0,154348,34152,39KM,,1
1855,39,55_WKD,55_562476,DEAN CLINIC-RICHMOND HILL: VIA DAIRY DR,0,154349,34152,39KM,,1
1855,39,55_WKD,55_562477,DEAN CLINIC-RICHMOND HILL: VIA DAIRY DR,0,154350,34152,39KM,,1
1855,39,55_WKD,55_562484,EAST TFR PT-DEAN CLINIC: VIA DEMPSEY,0,154421,34153,39WD,,1
1855,39,55_WKD,55_562478,EAST TFR PT-DEAN CLINIC: VIA DEMPSEY,0,154421,34153,39WD,,1
1855,39,55_WKD,55_562479,EAST TFR PT-DEAN CLINIC: VIA DEMPSEY,0,154421,34153,39WD,,1
1855,39,55_WKD,55_562480,EAST TFR PT-DEAN CLINIC: VIA DEMPSEY,0,154421,34153,39WD,,1
1855,39,55_WKD,55_562481,EAST TFR PT-DEAN CLINIC: VIA DEMPSEY,0,154421,34153,39WD,,1
1855,39,55_WKD,55_562482,EAST TFR PT-DEAN CLINIC: VIA DEMPSEY,0,154421,34153,39WD,,1
1855,39,55_WKD,55_562483,EAST TFR PT-DEAN CLINIC: VIA DEMPSEY,0,154421,34153,39WD,,1
1855,39,55_WKD,55_562497,EAST TFR PT,1,154421,34155,wd39,,1
1855,39,55_WKD,55_562485,EAST TFR PT,1,154421,34155,wd39,,1
1855,39,55_WKD,55_562486,EAST TFR PT,1,154421,34155,wd39,,1
1855,39,55_WKD,55_562487,EAST TFR PT,1,154421,34155,wd39,,1
1855,39,55_WKD,55_562488,EAST TFR PT,1,154421,34155,wd39,,1
1855,39,55_WKD,55_562489,EAST TFR PT,1,154421,34155,wd39,,1
1855,39,55_WKD,55_562490,EAST TFR PT,1,154421,34155,wd39,,1
1855,39,55_WKD,55_562491,EAST TFR PT: VIA DAIRY DR,1,154355,34154,km39,,1
1855,39,55_WKD,55_562492,EAST TFR PT: VIA DAIRY DR,1,154356,34154,km39,,1
1855,39,55_WKD,55_562493,EAST TFR PT: VIA DAIRY DR,1,154359,34154,km39,,1
1855,39,55_WKD,55_562494,EAST TFR PT: VIA DAIRY DR,1,154357,34154,km39,,1
1855,39,55_WKD,55_562495,EAST TFR PT: VIA DAIRY DR,1,154360,34154,km39,,1
1855,39,55_WKD,55_562496,EAST TFR PT: VIA DAIRY DR,1,154358,34154,km39,,1
1856,40,55_WKD,55_562498,SOUTH TFR PT-ARBOR HILLS,0,154332,34156,40,,1
1856,40,55_WKD,55_562499,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562521,SOUTH TFR PT-ARBOR HILLS: VIA STEWART,0,154887,34158,40LS,,1
1856,40,55_WKD,55_562522,SOUTH TFR PT-ARBOR HILLS: VIA STEWART,0,154887,34158,40LS,,1
1856,40,55_WKD,55_562523,SOUTH TFR PT-ARBOR HILLS: VIA STEWART,0,154887,34158,40LS,,1
1856,40,55_WKD,55_562524,SOUTH TFR PT-ARBOR HILLS: VIA STEWART,0,154887,34158,40LS,,1
1856,40,55_WKD,55_562500,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562501,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562502,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562503,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562504,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562505,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562506,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562507,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562508,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562509,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562510,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562511,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562512,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562513,SOUTH TFR PT-ARBOR HILLS,0,154887,34156,40,,1
1856,40,55_WKD,55_562530,SOUTH TFR PT,0,154400,34157,40L,,1
1856,40,55_WKD,55_562514,SOUTH TFR PT-ARBOR HILLS: VIA STEWART,0,154371,34158,40LS,,1
1856,40,55_WKD,55_562525,SOUTH TFR PT-ARBOR HILLS: VIA STEWART,0,154371,34158,40LS,,1
1856,40,55_WKD,55_562526,SOUTH TFR PT-ARBOR HILLS: VIA STEWART,0,154371,34158,40LS,,1
1856,40,55_WKD,55_562527,SOUTH TFR PT-ARBOR HILLS: VIA STEWART,0,154371,34158,40LS,,1
1856,40,55_WKD,55_562528,SOUTH TFR PT-ARBOR HILLS: VIA STEWART,0,154371,34158,40LS,,1
1856,40,55_WKD,55_562515,SOUTH TFR PT-ARBOR HILLS,0,154371,34156,40,,1
1856,40,55_WKD,55_562516,SOUTH TFR PT-ARBOR HILLS,0,154075,34156,40,,1
1856,40,55_WKD,55_562517,SOUTH TFR PT-ARBOR HILLS,0,154238,34156,40,,1
1856,40,55_WKD,55_562518,SOUTH TFR PT-ARBOR HILLS,0,154194,34156,40,,1
1856,40,55_WKD,55_562519,SOUTH TFR PT-ARBOR HILLS,0,154237,34156,40,,1
1856,40,55_WKD,55_562520,SOUTH TFR PT-ARBOR HILLS,0,154235,34156,40,,1
1856,40,55_WKD,55_562529,ARBOR HILLS-TO HATCHERY HILL,0,154182,34159,40pi,,1
2481,44,55_WKD,55_562640,TO SOUTH TFR PT,0,154400,34161,44S!,,1
2481,44,55_WKD,55_562641,FITCHBURG: VIA SOUTH TFR PT,0,154435,34160,44S,,1
2481,44,55_WKD,55_562642,FITCHBURG: VIA SOUTH TFR PT,0,154436,34160,44S,,1
2481,44,55_WKD,55_562643,FITCHBURG: VIA SOUTH TFR PT,0,154374,34160,44S,,1
2481,44,55_WKD,55_562644,FITCHBURG: VIA SOUTH TFR PT,0,154435,34160,44S,,1
2481,44,55_WKD,55_562645,FITCHBURG: VIA SOUTH TFR PT,0,154436,34160,44S,,1
2481,44,55_WKD,55_562646,TO SOUTH TFR PT,0,154374,34161,44S!,,1
2481,44,55_WKD,55_562647,UW CAMPUS: VIA SOUTH TFR PT,1,154423,34163,44N,,1
2481,44,55_WKD,55_562648,UW CAMPUS: VIA SOUTH TFR PT,1,154424,34163,44N,,1
2481,44,55_WKD,55_562649,UW CAMPUS: VIA SOUTH TFR PT,1,154425,34163,44N,,1
2481,44,55_WKD,55_562650,UW CAMPUS: VIA SOUTH TFR PT,1,154423,34163,44N,,1
2481,44,55_WKD,55_562651,UW CAMPUS: VIA SOUTH TFR PT,1,154424,34163,44N,,1
2481,44,55_WKD,55_562652,UW CAMPUS: VIA SOUTH TFR PT,1,154425,34163,44N,,1
2481,44,55_WKD,55_562653,UW CAMPUS,1,154330,34162,!44N,,1
1860,47,55_WKD,55_562654,ARBOR HILLS: VIA WEST WASH,0,154271,34164,47Oa,,1
1860,47,55_WKD,55_562655,ARBOR HILLS: VIA WEST WASH,0,154437,34164,47Oa,,1
1860,47,55_WKD,55_562656,ARBOR HILLS: VIA WEST WASH,0,154271,34164,47Oa,,1
1860,47,55_WKD,55_562657,ARBOR HILLS: VIA WEST WASH,0,154437,34164,47Oa,,1
1860,47,55_WKD,55_562658,ARBOR HILLS: VIA WEST WASH,0,154271,34164,47Oa,,1
1860,47,55_WKD,55_562659,ARBOR HILLS,0,154438,34166,47Op,,1
1860,47,55_WKD,55_562660,ARBOR HILLS,0,154439,34166,47Op,,1
1860,47,55_WKD,55_562661,ARBOR HILLS,0,154438,34166,47Op,,1
1860,47,55_WKD,55_562662,ARBOR HILLS,0,154439,34166,47Op,,1
1860,47,55_WKD,55_562663,ARBOR HILLS,0,154438,34166,47Op,,1
1860,47,55_WKD,55_562664,ARBOR HILLS,0,154439,34165,47Og,,1
1860,47,55_WKD,55_562665,ARBOR HILLS,0,154438,34165,47Og,,1
1860,47,55_WKD,55_562666,CAPITOL SQUARE,1,154271,34167,47Ia,,1
1860,47,55_WKD,55_562667,CAPITOL SQUARE,1,154437,34167,47Ia,,1
1860,47,55_WKD,55_562668,CAPITOL SQUARE,1,154271,34167,47Ia,,1
1860,47,55_WKD,55_562669,CAPITOL SQUARE,1,154437,34167,47Ia,,1
1860,47,55_WKD,55_562670,CAPITOL SQUARE,1,154271,34167,47Ia,,1
1860,47,55_WKD,55_562671,CAPITOL SQUARE,1,154437,34167,47Ia,,1
1860,47,55_WKD,55_562672,CAPITOL SQUARE,1,154271,34167,47Ia,,1
1860,47,55_WKD,55_562673,CAPITOL SQUARE: VIA WEST WASH,1,154438,34168,47Ip,,1
