RT,(r=),DIR,(d=),(Published Stop) TEXT,(Name) #STOPID,(Stop name) TEXT,(s=)
67,24,W Towne-WTP,128,NULL,6631,GANSER & D`ONOFRIO [EB#6631],3724
67,24,W Towne-WTP,128,NULL,6724,MINERAL PT & ISLAND [WB#6724],2077
67,24,W Towne-WTP,128,NULL,6787,W TOWNE DR & CHILI`S [NB#6787],2093
67,24,W Towne-WTP,128,NULL,6820,MINERAL PT & S ROSA [WB#6820],2104
67,24,W Towne-WTP,128,NULL,6883,MINERAL PT & S GAMMON [EB#6883],2128
67,24,W Towne-WTP,128,NULL,6903,MINERAL PT & GRND CANYON [EB#6903],2137
67,24,W Towne-WTP,128,NULL,6926,GANSER & MINERAL PT [SB#6926],3753
67,24,W Towne-WTP,128,NULL,6941,MINERAL PT & ISLAND [EB#6941],2150
67,24,W Towne-WTP,128,NULL,6984,MINERAL PT & RANDOLPH [WB#6984],2165
68,60,Prairie Twn Ctr,46,NULL,2196,REGENT & GLEN [WB#2196],1289
68,60,Prairie Twn Ctr,46,NULL,2228,REGENT & KENOSHA [WB#2228],1304
68,60,Prairie Twn Ctr,46,NULL,2249,S WHITNEY & SOUTH HILL [NB#2249],1314
68,60,Prairie Twn Ctr,46,NULL,2278,REGENT & ROCK [WB#2278],1328
68,60,Prairie Twn Ctr,46,Regent & Rosa,2351,N ROSA & REGENT [NB#2351],4041
68,60,Prairie Twn Ctr,46,NULL,2366,REGENT & N WHITNEY [WB#2366],3611
68,60,Prairie Twn Ctr,46,NULL,2385,N ROSA & MARCONI [NB#2385],3935
68,60,Prairie Twn Ctr,46,NULL,2401,S WHITNEY & MINERAL PT [NB#2401],1372
68,60,Prairie Twn Ctr,46,NULL,2567,N ROSA & OLD MIDDLETON [NB#2567],3936
68,60,Prairie Twn Ctr,46,NULL,2669,S WHITNEY & MARATHON [NB#2669],1436
68,60,Prairie Twn Ctr,46,NULL,2925,S WHITNEY & SCIENCE [NB#2925],1512
68,60,Prairie Twn Ctr,46,West Transfer Point,6100,WEST TFR PT & TOKAY [EB#6100],1842
68,60,Prairie Twn Ctr,46,NULL,6136,OLD SAUK & N WESTFIELD [WB#6136],1862
68,60,Prairie Twn Ctr,46,NULL,6165,EXCELSIOR & ASSOCIATED BANK [NB#6165],1879
68,60,Prairie Twn Ctr,46,NULL,6176,OLD SAUK & N GAMMON [WB#6176],1884
68,60,Prairie Twn Ctr,46,NULL,6246,EXCELSIOR & FOURIER [WB#6246],1913
68,60,Prairie Twn Ctr,46,NULL,6258,EXCELSIOR & JOHN DEERE [SB#6258],1916
68,60,Prairie Twn Ctr,46,Excelsior & Deming,6334,HEARTLAND & DEMING [WB#6334],3699
68,60,Prairie Twn Ctr,46,NULL,6340,OLD SAUK & OZARK [WB#6340],3985
68,60,Prairie Twn Ctr,46,NULL,6368,JUNCTION & COPPS [SB#6368],1964
68,60,Prairie Twn Ctr,46,NULL,6385,OLD SAUK & JUNCTION [EB#6385],3706
68,60,Prairie Twn Ctr,46,NULL,6430,JUNCTION & CITY CENTER W [SB#6430],4332
68,60,Prairie Twn Ctr,46,NULL,6474,OLD SAUK & EXCELSIOR [WB#6474],1996
68,60,Prairie Twn Ctr,46,NULL,6483,OLD SAUK & SAMUEL [EB#6483],3715
68,60,Prairie Twn Ctr,46,NULL,6506,OLD SAUK & EVERGLADE [WB#6506],2005
68,60,Prairie Twn Ctr,46,NULL,6527,EXCELSIOR & OLD SAUK [NB#6527],2012
68,60,Prairie Twn Ctr,46,NULL,6570,OLD SAUK & WIDGEON [WB#6570],2027
68,60,Prairie Twn Ctr,46,High Point & Old Sauk,6588,OLD SAUK & HIGH PT [WB#6588],2032
68,60,Prairie Twn Ctr,46,Prairie Towne Center,6661,DRIVEWAY & PRAIRIE TWN CTR [EB#6661],2057
68,60,Prairie Twn Ctr,46,NULL,6678,OLD SAUK & CRESTWOOD ES [WB#6678],2063
68,60,Prairie Twn Ctr,46,NULL,6784,OLD SAUK & YOSEMITE [WB#6784],3986
68,60,Prairie Twn Ctr,46,NULL,6800,JUNCTION & ELDERBERRY [SB#6800],2096
68,60,Prairie Twn Ctr,46,NULL,6812,JUNCTION & HARBOUR TOWN [SB#6812],2100
68,60,Prairie Twn Ctr,46,NULL,6840,JUNCTION & OLD SAUK [SB#6840],2115
68,60,Prairie Twn Ctr,46,NULL,6902,OLD SAUK & SAUKDALE [WB#6902],2136
68,60,WTP,131,Regent & Rosa,2109,REGENT & S ROSA [EB#2109],1242
68,60,WTP,131,NULL,2153,REGENT & KENOSHA [EB#2153],1265
68,60,WTP,131,NULL,2183,REGENT & ROCK [EB#2183],1283
68,60,WTP,131,NULL,2639,REGENT & GLEN [EB#2639],1427
68,60,WTP,131,NULL,2670,S WHITNEY & MINERAL PT [SB#2670],1437
68,60,WTP,131,NULL,2684,S WHITNEY & SOUTH HILL [SB#2684],1441
68,60,WTP,131,NULL,2798,S WHITNEY & REGENT [SB#2798],3618
68,60,WTP,131,NULL,2824,N ROSA & OLD MIDDLETON [SB#2824],3937
68,60,WTP,131,NULL,2898,S WHITNEY & 126 [SB#2898],1503
68,60,WTP,131,NULL,2944,N ROSA & MARCONI [SB#2944],3938
68,60,WTP,131,NULL,2984,S WHITNEY & SCIENCE [SB#2984],1528
68,60,WTP,131,West Transfer Point,6101,ARIV WEST TP & TOKAY [WB#6101],1843
68,60,WTP,131,NULL,6115,OLD SAUK & EVERGLADE [EB#6115],1852
68,60,WTP,131,Excelsior & Deming,6137,EXCELSIOR & DEMING [EB#6137],1863
68,60,WTP,131,NULL,6149,EXCELSIOR & FOURIER [EB#6149],1869
68,60,WTP,131,NULL,6161,OLD SAUK & CRESTWOOD ES [EB#6161],1877
68,60,WTP,131,Prairie Towne Center,6164,DRIVEWAY & PRAIRIE TWN CTR [WB#6164],3688
68,60,WTP,131,NULL,6173,OLD SAUK & EXCELSIOR [EB#6173],1883
68,60,WTP,131,High Point & Old Sauk,6189,OLD SAUK & HIGH PT [EB#6189],1890
68,60,WTP,131,NULL,6233,OLD SAUK & OZARK [EB#6233],3984
68,60,WTP,131,NULL,6245,OLD SAUK & SAUKDALE [EB#6245],1912
68,60,WTP,131,NULL,6273,JUNCTION & HARBOUR TOWN [NB#6273],1923
68,60,WTP,131,NULL,6342,OLD SAUK & SAMUEL [WB#6342],1953
68,60,WTP,131,NULL,6365,JUNCTION & CITY CENTER W [NB#6365],1963
68,60,WTP,131,NULL,6457,JUNCTION & PRAIRIE TWN CTR [NB#6457],4211
68,60,WTP,131,NULL,6490,EXCELSIOR & OLD SAUK [SB#6490],2000
68,60,WTP,131,NULL,6551,JUNCTION & ELDERBERRY [NB#6551],2021
68,60,WTP,131,NULL,6605,JUNCTION & OLD SAUK [NB#6605],2036
68,60,WTP,131,NULL,6700,OLD SAUK & JUNCTION [WB#6700],2071
68,60,WTP,131,NULL,6796,EXCELSIOR & AFSCME [SB#6796],2095
68,60,WTP,131,NULL,6843,EXCELSIOR & 8417 [NB#6843],2116
68,60,WTP,131,NULL,6857,OLD SAUK & YOSEMITE [EB#6857],3987
68,60,WTP,131,NULL,6867,HEARTLAND & OLD SAUK [NB#6867],2122
68,60,WTP,131,NULL,6873,OLD SAUK & WIDGEON [EB#6873],2124
68,60,WTP,131,NULL,6921,OLD SAUK & N GAMMON [EB#6921],2142
68,60,WTP,131,NULL,6925,JUNCTION & COPPS [NB#6925],2143
68,60,WTP,131,NULL,6937,OLD SAUK & N WESTFIELD [EB#6937],2148
70,56,CapSq,102,NULL,0435,W JOHNSON & N LAKE [EB#0435],841
70,56,CapSq,102,NULL,0455,W JOHNSON & N PARK [EB#0455],847
70,56,CapSq,102,NULL,0555,W JOHNSON & N BASSETT [EB#0555],876
70,56,CapSq,102,Johnson & Charter,0581,W JOHNSON & N CHARTER [EB#0581],886
70,56,CapSq,102,NULL,0741,W JOHNSON & N MILLS [EB#0741],914
70,56,CapSq,102,NULL,0809,CAMPUS & BABCOCK RR [EB#0809],3457
70,56,CapSq,102,NULL,0839,W JOHNSON & N BROOM [EB#0839],933
70,56,CapSq,102,NULL,0883,STATE & N FAIRCHILD [EB#0883],941
70,56,CapSq,102,NULL,0941,W JOHNSON & N FRANCES [EB#0941],954
70,56,CapSq,102,Main & Carroll,1101,W MAIN & S CARROLL [EB#1101],964
70,56,CapSq,102,NULL,1324,N CARROLL & W MIFFLIN [SB#1324],1038
70,56,CapSq,102,NULL,2191,UNIV AVE & N MIDVALE [EB#2191],1285
70,56,CapSq,102,NULL,2230,UNIV AVE & TOMAHAWK [SB#2230],1305
70,56,CapSq,102,NULL,2359,UNIV AVE & N WHITNEY [EB#2359],1351
70,56,CapSq,102,NULL,2392,UNIV AVE & CAPITAL [SB#2392],1365
70,56,CapSq,102,NULL,2404,UNIV AVE & SPRING HARBOR [SB#2404],1373
70,56,CapSq,102,NULL,2465,UNIV AVE & U BAY [EB#2465],1384
70,56,CapSq,102,NULL,2595,UNIV AVE & SHOREWOOD [EB#2595],1414
70,56,CapSq,102,NULL,2715,UNIV AVE & SCHMITT [EB#2715],1451
70,56,CapSq,102,NULL,2755,UNIV AVE & N BLACKHAWK [EB#2755],1466
70,56,CapSq,102,University & Norman,2892,UNIV AVE & NORMAN [SB#2892],1502
70,56,CapSq,102,NULL,2923,UNIV AVE & N SEGOE [EB#2923],1510
70,56,CapSq,102,NULL,2945,UNIV AVE & RIDGE [EB#2945],1517
70,56,CapSq,102,NULL,6106,ALLEN & MENDOTA [SB#6106],1846
70,56,CapSq,102,NULL,6109,FORTUNE & SWEENEY [EB#6109],1848
70,56,CapSq,102,NULL,6110,VALLEY RDG & SOUTH RDG [SB#6110],1849
70,56,CapSq,102,NULL,6111,DEMING & PARK BANK [EB#6111],3684
70,56,CapSq,102,NULL,6120,CENTURY & MARINA [WB#6120],1855
70,56,CapSq,102,NULL,6167,CENTURY & ALLEN [EB#6167],4197
70,56,CapSq,102,NULL,6177,BRANCH & MAYWOOD [NB#6177],1885
70,56,CapSq,102,NULL,6196,MIDDLETON & SOUTH [SB#6196],1891
70,56,CapSq,102,NULL,6207,CENTURY & DONNA [EB#6207],4201
70,56,CapSq,102,NULL,6231,DEMING & MURPHY [NB#6231],1905
70,56,CapSq,102,NULL,6261,DEMING & TERRACE [NB#6261],1918
70,56,CapSq,102,NULL,6291,UNIV AVE & ALLEN [EB#6291],1932
70,56,CapSq,102,NULL,6313,TERRACE & HIGH PT [EB#6313],1939
70,56,CapSq,102,NULL,6318,ALLEN & MAYWOOD [SB#6318],1940
70,56,CapSq,102,NULL,6325,VOSS & MIDDLETON [EB#6325],1945
70,56,CapSq,102,NULL,6326,UNIV AVE & HEIM [SB#6326],1946
70,56,CapSq,102,Discovery & Parmenter,6363,DISCOVERY & PARMENTER [EB#6363],3704
70,56,CapSq,102,NULL,6372,DONNA & NORTHBROOK [WB#6372],4207
70,56,CapSq,102,NULL,6394,PARMENTER & LEE [SB#6394],3844
70,56,CapSq,102,NULL,6395,BRANCH & UNIV AVE [NB#6395],1972
70,56,CapSq,102,NULL,6421,FRANKLIN & PARMENTER [EB#6421],4208
70,56,CapSq,102,Parmenter & Terrace,6441,TERRACE & PARMENTER [EB#6441],1985
70,56,CapSq,102,NULL,6471,PARK LAWN & MAYWOOD [NB#6471],4213
70,56,CapSq,102,Greenway & JQ Hammons,6476,J Q HAMMONS & GREENWAY [SB#6476],4214
70,56,CapSq,102,NULL,6484,DONNA & PARK [WB#6484],4215
70,56,CapSq,102,NULL,6489,CENTURY & BRANCH [EB#6489],4216
70,56,CapSq,102,NULL,6526,DONNA & CENTURY [WB#6526],4217
70,56,CapSq,102,NULL,6543,PARK & SOUTH [NB#6543],2018
70,56,CapSq,102,NULL,6560,VALLEY RDG & CENTURY [SB#6560],2024
70,56,CapSq,102,NULL,6582,CENTURY & BASKERVILLE [WB#6582],2030
70,56,CapSq,102,NULL,6611,N GAMMON & FORTUNE [NB#6611],3849
70,56,CapSq,102,Branch & Franklin,6625,BRANCH & FRANKLIN [NB#6625],2042
70,56,CapSq,102,NULL,6627,CENTURY & PARK [EB#6627],3850
70,56,CapSq,102,NULL,6628,CENTURY & BRANCH [WB#6628],2043
70,56,CapSq,102,NULL,6635,PARK & PHEASANT BR PATH [NB#6635],4220
70,56,CapSq,102,NULL,6639,PARK LAWN & FRANKLIN [NB#6639],4221
70,56,CapSq,102,NULL,6642,ALLEN & LAKE [SB#6642],2049
70,56,CapSq,102,NULL,6651,CENTURY & MARINA [EB#6651],2053
70,56,CapSq,102,NULL,6653,CENTURY & BASKERVILLE [EB#6653],2054
70,56,CapSq,102,NULL,6663,CENTURY & NORTHBROOK [EB#6663],4223
70,56,CapSq,102,Greenway & JQ Hammons,6667,J Q HAMMONS & GREENWAY [NB#6667],2059
70,56,CapSq,102,NULL,6673,DISCOVERY & DEMING [EB#6673],3852
70,56,CapSq,102,Donna & Parmenter,6721,PARMENTER & DONNA [NB#6721],4225
70,56,CapSq,102,NULL,6785,TERRACE & MIDDLETON [EB#6785],3469
70,56,CapSq,102,NULL,6803,BRANCH & PHEASANT [NB#6803],2097
70,56,CapSq,102,NULL,6825,N HIGH PT & GREENWAY [NB#6825],4228
70,56,CapSq,102,South Ridge & Hwy Q,6878,SOUTH RDG & CTH Q [WB#6878],2126
70,56,CapSq,102,NULL,6881,PARK & ELMWOOD [NB#6881],4232
70,56,CapSq,102,NULL,6891,UNIV AVE & MAYFLOWER [EB#6891],2131
70,56,CapSq,102,Allen & Marshall Park,6894,ALLEN & MARSHALL PK [SB#6894],2132
70,56,CapSq,102,NULL,6899,UNIV AVE & PARK [EB#6899],2134
70,56,CapSq,102,NULL,6901,CENTURY & VALLEY RDG [EB#6901],2135
70,56,CapSq,102,NULL,6927,FRANKLIN & BRISTOL [EB#6927],4236
70,56,CapSq,102,NULL,6965,GREENWAY & J Q HAMMONS [EB#6965],2159
70,56,CapSq,102,NULL,6973,CENTURY & PARMENTER [EB#6973],4238
70,56,CapSq,102,NULL,6983,DEMING & J Q HAMMONS [NB#6983],2164
70,56,Middleton,114,University & Park,0100,UNIV AVE & N PARK [WB#0100],760
70,56,Middleton,114,NULL,0160,UNIV AVE & N RANDALL [WB#0160],777
70,56,Middleton,114,NULL,0178,UNIV AVE & N ORCHARD [WB#0178],787
70,56,Middleton,114,NULL,0234,UNIV AVE & N MILLS [WB#0234],803
70,56,Middleton,114,NULL,0252,STATE & W GORHAM [WB#0252],807
70,56,Middleton,114,NULL,0428,W GORHAM & N BASSETT [WB#0428],3456
70,56,Middleton,114,NULL,0568,UNIV AVE & N FRANCES [WB#0568],882
70,56,Middleton,114,NULL,0670,UNIV AVE & N LAKE [WB#0670],903
70,56,Middleton,114,NULL,0898,STATE & W JOHNSON [WB#0898],946
70,56,Middleton,114,NULL,1100,E MIFFLIN & N PINCKNEY [WB#1100],963
70,56,Middleton,114,Main & Carroll,1101,W MAIN & S CARROLL [EB#1101],964
70,56,Middleton,114,NULL,1310,W MIFFLIN & N CARROLL [WB#1310],1032
70,56,Middleton,114,NULL,1558,STATE & W DAYTON [WB#1558],1105
70,56,Middleton,114,NULL,1787,S PINCKNEY & E MAIN [NB#1787],1168
70,56,Middleton,114,NULL,2193,UNIV AVE & SPRING HARBOR [NB#2193],1287
70,56,Middleton,114,NULL,2197,UNIV AVE & NORMAN [NB#2197],1290
70,56,Middleton,114,NULL,2200,UNIV AVE & N MIDVALE [WB#2200],1292
70,56,Middleton,114,NULL,2268,UNIV AVE & N BLACKHAWK [WB#2268],1324
70,56,Middleton,114,NULL,2270,UNIV AVE & RIDGE [WB#2270],1325
70,56,Middleton,114,University & Segoe,2370,UNIV AVE & N SEGOE [WB#2370],1354
70,56,Middleton,114,NULL,2642,UNIV AVE & SCHMITT [WB#2642],1430
70,56,Middleton,114,NULL,2698,UNIV AVE & U BAY [WB#2698],1444
70,56,Middleton,114,NULL,2714,UNIV AVE & SHOREWOOD [WB#2714],1450
70,56,Middleton,114,NULL,2790,UNIV AVE & N WHITNEY [WB#2790],1476
70,56,Middleton,114,NULL,2867,UNIV AVE & TOMAHAWK [NB#2867],1491
70,56,Middleton,114,NULL,6110,VALLEY RDG & SOUTH RDG [SB#6110],1849
70,56,Middleton,114,NULL,6120,CENTURY & MARINA [WB#6120],1855
70,56,Middleton,114,NULL,6146,PARK & PHEASANT BR PATH [SB#6146],4196
70,56,Middleton,114,NULL,6150,TERRACE & HIGH PT [WB#6150],1870
70,56,Middleton,114,NULL,6157,DONNA & NORTHBROOK [EB#6157],4045
70,56,Middleton,114,Allen & Marshall Park,6171,ALLEN & MARSHALL PK [NB#6171],1882
70,56,Middleton,114,NULL,6194,PARK & ELMWOOD [SB#6194],4199
70,56,Middleton,114,NULL,6205,ALLEN & CENTURY [NB#6205],4200
70,56,Middleton,114,NULL,6208,PARK LAWN & FRANKLIN [SB#6208],4202
70,56,Middleton,114,NULL,6243,UNIV AVE & CAPITAL [NB#6243],1910
70,56,Middleton,114,NULL,6288,CENTURY & DONNA [WB#6288],1930
70,56,Middleton,114,NULL,6301,ALLEN & MENDOTA [NB#6301],1935
70,56,Middleton,114,NULL,6304,DEMING & TERRACE [SB#6304],3462
70,56,Middleton,114,NULL,6306,BRANCH & MAYWOOD [SB#6306],1936
70,56,Middleton,114,NULL,6345,MIDDLETON & SWEENEY [NB#6345],1954
70,56,Middleton,114,NULL,6364,FORTUNE & SWEENEY [WB#6364],1962
70,56,Middleton,114,NULL,6388,CENTURY & PARK [WB#6388],1970
70,56,Middleton,114,NULL,6392,N HIGH PT & GREENWAY [SB#6392],1971
70,56,Middleton,114,NULL,6439,ALLEN & UNIV AVE [NB#6439],1983
70,56,Middleton,114,NULL,6458,FRANKLIN & BRISTOL [WB#6458],4212
70,56,Middleton,114,NULL,6470,DEMING & COUNTRY INN [WB#6470],3712
70,56,Middleton,114,Greenway & JQ Hammons,6476,J Q HAMMONS & GREENWAY [SB#6476],4214
70,56,Middleton,114,NULL,6560,VALLEY RDG & CENTURY [SB#6560],2024
70,56,Middleton,114,NULL,6569,UNIV AVE & HEIM [NB#6569],2026
70,56,Middleton,114,NULL,6582,CENTURY & BASKERVILLE [WB#6582],2030
70,56,Middleton,114,NULL,6592,TERRACE & MIDDLETON [WB#6592],2033
70,56,Middleton,114,NULL,6628,CENTURY & BRANCH [WB#6628],2043
70,56,Middleton,114,NULL,6632,UNIV AVE & MAYFLOWER [WB#6632],2045
70,56,Middleton,114,Branch & Franklin,6650,BRANCH & FRANKLIN [SB#6650],2052
70,56,Middleton,114,NULL,6651,CENTURY & MARINA [EB#6651],2053
70,56,Middleton,114,NULL,6653,CENTURY & BASKERVILLE [EB#6653],2054
70,56,Middleton,114,NULL,6656,DEMING & MURPHY [SB#6656],3727
70,56,Middleton,114,Greenway & JQ Hammons,6667,J Q HAMMONS & GREENWAY [NB#6667],2059
70,56,Middleton,114,NULL,6676,CENTURY & ALLEN [WB#6676],4224
70,56,Middleton,114,NULL,6683,PARMENTER & LEE [NB#6683],4289
70,56,Middleton,114,NULL,6684,CENTURY & NORTHBROOK [WB#6684],3853
70,56,Middleton,114,NULL,6691,ALLEN & MAYWOOD [NB#6691],2068
70,56,Middleton,114,NULL,6706,BRANCH & PHEASANT [SB#6706],2072
70,56,Middleton,114,Discovery & Parmenter,6798,DISCOVERY & PARMENTER [WB#6798],3738
70,56,Middleton,114,NULL,6802,N GAMMON & FORTUNE [SB#6802],3859
70,56,Middleton,114,NULL,6805,PARMENTER & FRANKLIN [NB#6805],4227
70,56,Middleton,114,NULL,6822,UNIV AVE & BRANCH [WB#6822],2106
70,56,Middleton,114,NULL,6852,PARMENTER & CENTURY [SB#6852],4046
70,56,Middleton,114,Donna & Parmenter,6853,DONNA & PARMENTER [EB#6853],3748
70,56,Middleton,114,NULL,6856,PARK LAWN & MAYWOOD [SB#6856],4229
70,56,Middleton,114,South Ridge & Hwy Q,6878,SOUTH RDG & CTH Q [WB#6878],2126
70,56,Middleton,114,NULL,6900,PARK & SOUTH [SB#6900],4234
70,56,Middleton,114,NULL,6901,CENTURY & VALLEY RDG [EB#6901],2135
70,56,Middleton,114,NULL,6924,DEMING & DISCOVERY [SB#6924],3752
70,56,Middleton,114,NULL,6929,DONNA & PARK [EB#6929],2145
70,56,Middleton,114,NULL,6943,DONNA & CENTURY [EB#6943],2151
70,56,Middleton,114,NULL,6947,MIDDLETON & SOUTH [NB#6947],2153
70,56,Middleton,114,NULL,6958,DEMING & J Q HAMMONS [SB#6958],4237
70,56,Middleton,114,Parmenter & Terrace,6966,TERRACE & PARMENTER [WB#6966],2160
71,26,CapSq,102,NULL,0435,W JOHNSON & N LAKE [EB#0435],841
71,26,CapSq,102,NULL,0455,W JOHNSON & N PARK [EB#0455],847
71,26,CapSq,102,NULL,0555,W JOHNSON & N BASSETT [EB#0555],876
71,26,CapSq,102,Johnson & Charter,0581,W JOHNSON & N CHARTER [EB#0581],886
71,26,CapSq,102,NULL,0741,W JOHNSON & N MILLS [EB#0741],914
71,26,CapSq,102,NULL,0809,CAMPUS & BABCOCK RR [EB#0809],3457
71,26,CapSq,102,NULL,0839,W JOHNSON & N BROOM [EB#0839],933
71,26,CapSq,102,NULL,0883,STATE & N FAIRCHILD [EB#0883],941
71,26,CapSq,102,NULL,0941,W JOHNSON & N FRANCES [EB#0941],954
71,26,CapSq,102,Main & Carroll,1101,W MAIN & S CARROLL [EB#1101],964
71,26,CapSq,102,NULL,1324,N CARROLL & W MIFFLIN [SB#1324],1038
71,26,CapSq,102,NULL,2191,UNIV AVE & N MIDVALE [EB#2191],1285
71,26,CapSq,102,NULL,2230,UNIV AVE & TOMAHAWK [SB#2230],1305
71,26,CapSq,102,NULL,2359,UNIV AVE & N WHITNEY [EB#2359],1351
71,26,CapSq,102,NULL,2392,UNIV AVE & CAPITAL [SB#2392],1365
71,26,CapSq,102,NULL,2404,UNIV AVE & SPRING HARBOR [SB#2404],1373
71,26,CapSq,102,NULL,2465,UNIV AVE & U BAY [EB#2465],1384
71,26,CapSq,102,University & Norman,2892,UNIV AVE & NORMAN [SB#2892],1502
71,26,CapSq,102,NULL,2923,UNIV AVE & N SEGOE [EB#2923],1510
71,26,CapSq,102,NULL,2945,UNIV AVE & RIDGE [EB#2945],1517
71,26,CapSq,102,NULL,6106,ALLEN & MENDOTA [SB#6106],1846
71,26,CapSq,102,NULL,6109,FORTUNE & SWEENEY [EB#6109],1848
71,26,CapSq,102,NULL,6111,DEMING & PARK BANK [EB#6111],3684
71,26,CapSq,102,Greenway & Gialamas,6141,GREENWAY & GIALAMAS [NB#6141],1865
71,26,CapSq,102,NULL,6196,MIDDLETON & SOUTH [SB#6196],1891
71,26,CapSq,102,NULL,6213,UNIV AVE & BRANCH [EB#6213],1897
71,26,CapSq,102,NULL,6231,DEMING & MURPHY [NB#6231],1905
71,26,CapSq,102,NULL,6238,PARMENTER & FRANKLIN [SB#6238],4204
71,26,CapSq,102,NULL,6261,DEMING & TERRACE [NB#6261],1918
71,26,CapSq,102,Greenway & Gialamas,6282,GREENWAY & GIALAMAS [SB#6282],1929
71,26,CapSq,102,NULL,6291,UNIV AVE & ALLEN [EB#6291],1932
71,26,CapSq,102,NULL,6311,MARKET & DEMING [EB#6311],1938
71,26,CapSq,102,NULL,6313,TERRACE & HIGH PT [EB#6313],1939
71,26,CapSq,102,NULL,6322,UNIV AVE & GATEWAY [SB#6322],1943
71,26,CapSq,102,NULL,6325,VOSS & MIDDLETON [EB#6325],1945
71,26,CapSq,102,NULL,6326,UNIV AVE & HEIM [SB#6326],1946
71,26,CapSq,102,NULL,6337,UNIV AVE & PARK LAWN [EB#6337],1951
71,26,CapSq,102,NULL,6355,GREENWAY & DEER CK APTS [NB#6355],1959
71,26,CapSq,102,Discovery & Parmenter,6363,DISCOVERY & PARMENTER [EB#6363],3704
71,26,CapSq,102,NULL,6394,PARMENTER & LEE [SB#6394],3844
71,26,CapSq,102,NULL,6420,UNIV AVE & MAPLE [SB#6420],3707
71,26,CapSq,102,NULL,6433,QUARRY & RESEARCH [EB#6433],3709
71,26,CapSq,102,Parmenter & Terrace,6441,TERRACE & PARMENTER [EB#6441],1985
71,26,CapSq,102,NULL,6543,PARK & SOUTH [NB#6543],2018
71,26,CapSq,102,NULL,6607,UNIV AVE & PARMENTER [EB#6607],2037
71,26,CapSq,102,NULL,6611,N GAMMON & FORTUNE [NB#6611],3849
71,26,CapSq,102,NULL,6647,UNIV AVE & MIDDLETON [EB#6647],2051
71,26,CapSq,102,NULL,6673,DISCOVERY & DEMING [EB#6673],3852
71,26,CapSq,102,NULL,6717,MENDOTA & UNIV AVE [EB#6717],3731
71,26,CapSq,102,NULL,6723,MARKET & ASPEN [EB#6723],2076
71,26,CapSq,102,NULL,6733,GREENWAY & DEMING [EB#6733],2080
71,26,CapSq,102,NULL,6785,TERRACE & MIDDLETON [EB#6785],3469
71,26,CapSq,102,NULL,6825,N HIGH PT & GREENWAY [NB#6825],4228
71,26,CapSq,102,NULL,6881,PARK & ELMWOOD [NB#6881],4232
71,26,CapSq,102,NULL,6889,GREENWAY & ASPEN [EB#6889],2130
71,26,CapSq,102,NULL,6891,UNIV AVE & MAYFLOWER [EB#6891],2131
71,26,CapSq,102,Allen & Marshall Park,6894,ALLEN & MARSHALL PK [SB#6894],2132
71,26,CapSq,102,NULL,6899,UNIV AVE & PARK [EB#6899],2134
71,26,CapSq,102,NULL,6915,MENDOTA & GATEWAY [EB#6915],3863
71,26,CapSq,102,NULL,6965,GREENWAY & J Q HAMMONS [EB#6965],2159
71,26,CapSq,102,NULL,6983,DEMING & J Q HAMMONS [NB#6983],2164
71,26,Middleton,114,University & Park,0100,UNIV AVE & N PARK [WB#0100],760
71,26,Middleton,114,NULL,0160,UNIV AVE & N RANDALL [WB#0160],777
71,26,Middleton,114,NULL,0178,UNIV AVE & N ORCHARD [WB#0178],787
71,26,Middleton,114,NULL,0234,UNIV AVE & N MILLS [WB#0234],803
71,26,Middleton,114,NULL,0252,STATE & W GORHAM [WB#0252],807
71,26,Middleton,114,NULL,0428,W GORHAM & N BASSETT [WB#0428],3456
71,26,Middleton,114,NULL,0568,UNIV AVE & N FRANCES [WB#0568],882
71,26,Middleton,114,NULL,0670,UNIV AVE & N LAKE [WB#0670],903
71,26,Middleton,114,NULL,0898,STATE & W JOHNSON [WB#0898],946
71,26,Middleton,114,NULL,1100,E MIFFLIN & N PINCKNEY [WB#1100],963
71,26,Middleton,114,Main & Carroll,1101,W MAIN & S CARROLL [EB#1101],964
71,26,Middleton,114,NULL,1310,W MIFFLIN & N CARROLL [WB#1310],1032
71,26,Middleton,114,NULL,1558,STATE & W DAYTON [WB#1558],1105
71,26,Middleton,114,NULL,1787,S PINCKNEY & E MAIN [NB#1787],1168
71,26,Middleton,114,NULL,2193,UNIV AVE & SPRING HARBOR [NB#2193],1287
71,26,Middleton,114,NULL,2197,UNIV AVE & NORMAN [NB#2197],1290
71,26,Middleton,114,NULL,2200,UNIV AVE & N MIDVALE [WB#2200],1292
71,26,Middleton,114,NULL,2270,UNIV AVE & RIDGE [WB#2270],1325
71,26,Middleton,114,University & Segoe,2370,UNIV AVE & N SEGOE [WB#2370],1354
71,26,Middleton,114,NULL,2698,UNIV AVE & U BAY [WB#2698],1444
71,26,Middleton,114,NULL,2790,UNIV AVE & N WHITNEY [WB#2790],1476
71,26,Middleton,114,NULL,2867,UNIV AVE & TOMAHAWK [NB#2867],1491
71,26,Middleton,114,NULL,6122,GREENWAY & J Q HAMMONS [WB#6122],1856
71,26,Middleton,114,NULL,6132,UNIV AVE & PARK LAWN [WB#6132],1861
71,26,Middleton,114,NULL,6134,UNIV AVE & PARK [WB#6134],4195
71,26,Middleton,114,NULL,6138,MARKET & ASPEN [WB#6138],3686
